handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/32426,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029083,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos briefing him that a response letter has been sent to M. Iatrou and she did not repply",,,,Open Access,Informs for his response to M. Iatrou  and thanks for his help,,,,,,1934-08-12,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-20,9 cm; Handwritten",2,,,82176,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32426
123456789/32451,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029289,"Letter, Alexadros (Alekos) Fabiato to Sp. Fabiato",,,,Open Access,Wishes for merry christmas.,,,,,,1939-12-31,SALT Research,Fransızca - French,Mektup - Letter,"20,9-26,8 cm; Handwritten",2,,,82382,Çiçek İlengiz,,2011-00-00,,,Paris; France,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32451
123456789/29492,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB049,"Büyükada'da bulunan Fabiato Köşkü'nün bekçi giderine ilişkin hesaplama. Büyük Ada İsa Çelebi Sok. No: 3'ün bekçi aylığı tahsilat makbuzları, M. Fabiato ve Cema Culyani [Gemma Giuliani] adına kesilmiş vergi makbuzları.",,,,Open Access,,,,,,,1938-04-25; 1940-06-16,SALT Research,Türkçe - Turkish; Fransızca - French,Dosya - File,"23,2-30,9 cm; Handwritten; Printed",30,,,82525,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29492
123456789/32424,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029073,"Letter, K. Georgakopoulos to Sp. Fabiato",,,,Open Access,letter of procuration and accepting Document of the estate are still pending.G. Toman and M. Iatrou require the openining of the shared safe-deposit box at the Bank of Athens. The lawsuit's decision against Pirros is still pending. A decree for Aurora's adoption has not been issued. After repairing some of the furniture a better price is achieved and asks if he sould sell them (7.000 greek dr.),,,,,,1934-05-23,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-21,3 cm; Handwritten",4,,,82166,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32424
123456789/32464,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB047012,Aurora Fabiato'ya ait doktor reçeteleri.,,,,Open Access,"Dr. Ferdi Koçal, Operatör Jinekolog D. S. Manailoğlu, Dahili ve Göğüs Hastalıkları Mütehassısı Dr. Burhan Berk, Röntgen Mütehassısı Dr. Zakar tarafından Aurora Fabiato için yazılmış reçeteler.",,,,,,1944-05-06; 1945-06-28,SALT Research,Türkçe - Turkish,Dosya - File,"23,4-32 cm; Handwritten; Typewritten",11,,,82517,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32464
123456789/33262,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029114,"(copy) Letter, Sp. Fabiato to G. Demetriou briefing on the letter of procuration and on the reasons of delaying.",,,,Open Access,,,,Sends a copy of G. Toman letter,,,1936-11-09,SALT Research,Yunanca - Greek,Mektup - Letter,"14,2-22 cm; Handwritten",2,,,82207,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33262
123456789/33267,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029150,"Letter, Georgakopoulos to Sp. Fabiato experssing wishes for his birthday and Christmas holidays and inviting him to Athens",,,,Open Access,,,,Upper left corner: Ministry of Religion and National Education,,,1937-12-12,SALT Research,Yunanca - Greek,Mektup - Letter,"14,2-21,5 cm; Handwritten",3,,,82243,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33267
123456789/33258,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029095,"Letter, K. Georgakopoulos to Sp. Fabiato",,,,Open Access,M. Iatrou demands through her lawyer either the opening of the safe-deposit box or a letter of procuration to be mailed. Sp. Fabitato's stuff have been movied from Thoukides st. to Psarron st. (Athens) due to humitdity. Political disorder caused the postpone of the lawsuit against K. Pirros. G. Toman was fired.,,,,,,1935-07-10,SALT Research,Yunanca - Greek,Mektup - Letter,"12,6-9,8 cm; Handwritten",4,,,82188,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33258
123456789/32435,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029124,"(copy) Letter, Sp. Fabiato to Francois Giergiani informing him that he wrote a letter to Matsurdelli.",,,,Open Access,,,,S.F.,,,1937-02-02,SALT Research,Fransızca - French,Mektup - Letter,"20,3-25,4 cm; Typewritten",1,,,82217,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32435
123456789/33248,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029048,"Letter, G. Toman to Sp. Fabiato requesting a list of the shared objects of A. Manarakes estate who demands to acquire",,,,Open Access,,,,,,,1933-02-28,SALT Research,Yunanca - Greek,Mektup - Letter,"11-17,8 cm; Handwritten",4,,,82141,Chistos Kyriakopoulos,,2011-00-00,,,Nauplio,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33248
123456789/32436,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029131,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,K. Kiriakopoulos arrived in İstanbul and will be hosted by Sp. Fabiato,,,,,,1937-05-15,SALT Research,Yunanca - Greek,Mektup - Letter,"14,1-21,9 cm; Handwritten",2,,,82224,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32436
123456789/32442,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029187,"(Copy) letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,D. Gunaras will attend Sp. Fabiato business in Athens.,,,Letter will be delivered by Gounaras to K. Georgakopoulos.,,,1938-11-17,SALT Research,Yunanca - Greek,Mektup - Letter,"17,5-21,2 cm; Handwritten",1,,,82280,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32442
123456789/33282,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029270,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,G. Demetriou and K. Georgakopoulos researched Fabiato's files for the required document but it could non be found. So it must be send as soon as possible.,,,,,,1939-10-07,SALT Research,Yunanca - Greek,Mektup - Letter,"21,8-28,5 cm; Handwritten",1,,,82363,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33282
123456789/33263,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029120,Sp. Fabiato's drafts regarding K. Pirros payment,,,,Open Access,,,,,,,1937-01-06; 1937-01-11,SALT Research,Yunanca - Greek; Fransızca - French,Belge - Document,"14,1-19,8 cm; Handwritten",1,,,82213,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; Prinkipo; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33263
123456789/33250,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029054,"(Copy) letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,"Requests not to accept bulky stuff from A. Manarakes's estate. On his behalf, his brother will attend the dept to Anagnwstaras in assistance with K. Georgakopoulos. Required rents for the warehouse will be remitted",,,,,,1933-04-12,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-20,9 cm; Handwritten",3,,,82147,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33250
123456789/33261,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029108,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos briefing him on G. Tomman letter asking for advice",,,,Open Access,,,,,,,1936-07-10,SALT Research,Yunanca - Greek,Mektup - Letter,"15,7-20,4 cm; Handwritten",2,,,82201,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33261
123456789/33253,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029063,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,Don Salacha will arrive in Athens and help with resolving the warehouse issue,,,,,,1933-07-19,SALT Research,Yunanca - Greek,Mektup - Letter,"16,4-16,3 cm; Handwritten",2,,,82156,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33253
123456789/33244,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029035,"Letter, K. Georgakopoulos to Sp.Fabiato",,,,Open Access,A copy of Gemma Fabiato's will and a proxy for K. Kyriakopoulos is required to contest A. Manarakes will,,,,,,1932-12-20,SALT Research,Yunanca - Greek,Kartvizit - Business card,"12,8-9,6 cm; Handwritten",2,,,82128,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33244
123456789/33254,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029064,"Letter, K. Georgakopoulos to Sp. Fabiato",,,,Open Access,Don Salacha did not visit K. Georgakopoulos.A new warehouse has been found at Thoukides 3 st (Athens). A list of the prices of some furniture is sent. A special proxy is required for the jewelry,,,,,,1933-08-17,SALT Research,Yunanca - Greek,Mektup - Letter,"14,4-21,9 cm; Handwritten",4,,,82157,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33254
123456789/33246,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029044,Drafts of Sp. Fabiato,,,,Open Access,Main topics of the correspondence with K. Georgakopoulos,,,Greek in latin alphabet,,,1933-01-24; 1931-08-19,SALT Research,Fransızca - French; Yunanca - Greek,Belge - Document,"20,4-25,4 cm; Typewritten",2,,,82137,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33246
123456789/33264,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029121,"(copy) Letter, Sp. Fabiato to G. Demetriou",,,,Open Access,letter of procuration will be issued in a few days.An inventory of the safe-deposit box in Bank of Athens by notary Papadopoulos is requested,,,,,,1937-01-12,SALT Research,Yunanca - Greek,Mektup - Letter,"12,6-20 cm; Handwritten",2,,,82214,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33264
123456789/34321,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB054,Journal intime sur le est écrit  18/4/935-1/6/936 .,,,,Open Access,,,,,,,1935-04-18; 1936-06-01,SALT Research,Fransızca - French,Defter - Register,"14,6-21 cm; Handwritten",226,,,82547,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34321
123456789/33245,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029043,"Letter, K. Georgakopoulos to Sp. Fabiato sending a draft-letter as a reply to G. Toman. After the distribution of the estate, K. Kyriakopoulos requests permission to obtain one of A. Manarakes libraries",,,,Open Access,,,,,,,1933-01-24,SALT Research,Yunanca - Greek,Mektup - Letter,"13,8-21 cm; Handwritten",4,,,82136,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33245
123456789/33280,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029235,"Letter, G. Demetriou to Sp. Fabiato",,,,Open Access,Sends the requested authorized letter of procuration issued by K. Pirros.,,,Receipt from Turkish post services,,,1939-04-05; 1939-04-06,SALT Research,Yunanca - Greek,Mektup - Letter,"21,7-29,2 cm; Typewritten",3,,,82328,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33280
123456789/33303,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB046002,"Orora [Aurora] Agaplu Fabiato ve İstanbul Vakıf Paralar Umumi Müdürlüğü arasındaki yazışmalar, makbuzlar. Vakıf paralarına dair tutulmuş notlar.",,,,Open Access,,,,,,,1938-03-04; 1942-06-01,SALT Research,Türkçe - Turkish; Fransızca - French,Dosya - File,"23,5-31,5 cm; Handwritten; Typewritten",58,,,82501,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33303
123456789/33266,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029129,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos enclosing a copy of K. Pirros's letter",,,,Open Access,Sp. Fabiato requires to brief K. Pirros that an authorized by Greek Consulate of İstanbul will of Gemma Fabiato exists,,,,,,1937-03-15,SALT Research,Yunanca - Greek,Mektup - Letter,"14-21,9  cm; Handwritten",2,,,82222,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33266
123456789/32439,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029164,"(draft) Letter, Sp. Fabiato to K. Georgakopoulos asking to give 10.000 greek dr. to his brother Ioannes and the rest 30.000 greek dr. from K. Pirros payment to be mailed to him",,,,Open Access,Out of Pirros payment (40.000) deliver 10. 000 to Ioannes Fabiato and the rest mailed to him,,,,,,1938-04-19,SALT Research,Yunanca - Greek,Mektup - Letter,"17,1-20,6 cm; Handwritten",1,,,82257,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/32439
123456789/33255,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029081,"Letter, K. Georgakopoulos to Sp. Fabiato",,,,Open Access,A response draft letter is written by K. Kyriakopoulos enclosed in the main letter,,,,,,1934-07-21,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-21,2 cm; Handwritten",3,,,82174,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33255
123456789/33273,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029192,(Copy) Sp. Fabiato memoirs,,,,Open Access,"After D. Gunara's returned from Athens, recapitulated topics on his involvement with Fabiato's case.",,,,,,1938-12-01; 1938-12-02,SALT Research,Fransızca - French; Yunanca - Greek,Mektup - Letter,22-27 cm; Typewritten,2,,,82285,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33273
123456789/33369,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB076,Newspaper article from  Il Messaggero  about duchess Maria Badoglio and Marquis don Corbis Nicolai Lazzerini Altoviti Avila wedding day.,,,,Open Access,,,,,,,1939-04-20,SALT Research,İtalyanca - Italian,Belge - Document,"16,9-22,5 cm; Handwritten",1,,,82896,Emiliano Bugatti,,2011-00-00,,,From Istanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33369
123456789/33269,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029168,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,Rechecked the box with a new list. A common friend is going to İstanbul and he could carry some of Spiridon's things. Ioannes expect a letter listing which things are going to be stocked in his house and which are going to be sent,,,,,,1938-05-25,SALT Research,Yunanca - Greek,Mektup - Letter,"23,1-29,5 cm; Handwritten",2,,,82261,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33269
123456789/33252,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029060,"Letter, K. Georgakopoulos to Sp. Fabiato",,,,Open Access,An invetory with the acquired stuff by Sp. Fabiato from A. Manarakes estate is mailed. A new warehouse to bestow them temporarily is searched. The coincidence does not favor the sale.Lawsuit of Sp. Fabiato against K. Pirros for the disputed house at Troias st. is continued by K. Kyriakopoulos.,,,,,,1933-06-08,SALT Research,Yunanca - Greek,Mektup - Letter,"13,7-21 cm; Handwritten",4,,,82153,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33252
123456789/34278,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029263,"(Copy) letter, of Sp. Fabiato to K. Georgakopoulos",,,,Open Access,K. Georgakopoulos will be briefed by his brother Ioannes for his cases. He sends him a herb-medicine (Kirmizi Kantarol) for his stomach ache.,,,Notes in french about Kirmizi Kantarol,,,1939-09-17,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-21,7 cm; Handwritten",5,,,82356,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34278
123456789/29497,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB055,"Journal intime. Inscrit sur couverture  Mémorial No: 21, 1er Septembre 1940-10 Juin 1941 .",,,,Open Access,,,,,,,1940-09-01; 1941-06-01,SALT Research,Fransızca - French,Defter - Register,"16,5-20,5 cm; Handwritten",156,,,82548,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29497
