handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/108293,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00105,"B. Elia Alfandari & Frère, Constantinople Şirketi’nden Hackethal-Dahl & Kabel-Werke, Hanover adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1917-08-13,SALT Research,,Belge - Document,"15,4-12,4 cm",2,,,44837,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108293
123456789/108294,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00114,"Moise Ilel de Pıcciotto, Alep Şirketi’nden l. Schütz, Wolfenbüttel adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"15,5-12,4 cm",2,,,44846,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108294
123456789/108295,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00149,"G. ve A. Baker Ltd. Büyük Mağazaları, Beyoğlu. Fatma Soyak'a verilen alındı makbuzu.",,,,Open Access,,,,Beyoğlu İstiklal Caddesi No: 306-308,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-03-01,SALT Research,Türkçe - Turkish,Belge - Document,"11-12,5 cm; Handwritten; Printed",1,,,66197,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108295
123456789/108296,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00174,Kantarcılar'da Mehmet Hamit Terazi ve Dirhem İmalathanesi tarafından Mehmet Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"Kantarcılar, no: 46",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1932-12-18,SALT Research,Türkçe - Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66222,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108296
123456789/108297,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00184,"Hilal Kırtasiye Mağazası, Aksekili M. Naci tarafından Mehmet Sadık Bey’e gönderilen almış olduklarI ticari ajandaların satılmayan kısmını Antalya Anbarı mesejerisi ile zat-ı alilerine iade ettiklerine dair mektup.",,,,Open Access,,,,"Ankara, Çocuk Sarayı Caddesi.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1932-03-01,SALT Research,Türkçe - Turkish,Belge - Document,29-23 cm; Handwritten; Printed,1,,,66232,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108297
123456789/108298,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00188,Ali Asgar Tebrizi ve şeriki kağıd ve kırtasiye ticarethanesi tarafından Afitap Mağazası Mehmed Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,"15 Teşrin-i Sani 1927. Marpuççular, N. 19-34",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1927-11-15,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66236,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108298
123456789/108299,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00210,Kanaat Kütüphanesi tarafından Mehmet Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"Ankara Caddesi, no:133",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-03-11,SALT Research,Türkçe - Turkish,Belge - Document,"30-21,5 cm; Handwritten; Printed",1,,,66258,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108299
123456789/108300,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00253,Osmanlı Bankası tarafından Erenköy'de Hampartsum Hampartsumyan Efendi'ye gönderilen çeklerinin alıcısına ulaştığına dair mektuplar. [4 Mart 1340-19 Kanun-i Sani 1341],,,,Open Access,,,,Osmanlı Bankası Galata İdare-i Merkeziyesi,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1924-03-04; 1925-01-19,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,Handwritten; Printed,3,,,66301,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108300
123456789/108301,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00255,Emlak ve Eytam Bankası. Artin Vahram Hampartsumyan Efendi'ye gönderilen dekont.,,,,Open Access,,,,İstanbul Şubesi İkrazat Servisi,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-07-15,SALT Research,Türkçe - Turkish,Belge - Document,"18,7-28,1 cm; Handwritten; Printed",1,,,66303,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108301
123456789/108302,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00256,Emlak ve Eytam Bankası. Artin Vahram Hampartsumyan Efendi'ye gönderilen ihbar varakası.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-07-07,SALT Research,Türkçe - Turkish,Belge - Document,"20-26, 2 cm; Handwritten; Printed",1,,,66304,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/108302
123456789/109294,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00006,"Anavi ve Mahdumları. Envai Ebniye Boyaları Kebir Depozitosu - Anavi & Fils. Peintures, Couleurs et Vernis en tous genres",,,,Open Access,Galata'da Kürekçilerde Numero 49 - İstanbul'da Alaca Hamamı'nda 45,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"15,4-24,5 cm",1,,,44738,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109294
123456789/109295,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00032,Jozef Eskenazi. Çuha ve kazmir tüccarı - Joseph Eskenazi. Draperies & nouveautés,,,,Open Access,,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1927-11-05,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"18,4-24 cm",1,,,44764,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109295
123456789/109296,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00060,Tokatlı Nesim Mizrahi ve mahdumları. Manifatura ticarethanesi - Tokatlı Nessim Mizrahi & Fils. Maison de manifacture,,,,Open Access,İstanbul’da Fincancılar Yusufyan Han karşusında Numero 8,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,8-28 cm",1,,,44792,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109296
123456789/109297,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00169,"Madjid Mehmed Caracach, Rayon de Manufacture, Sultan Hamam. - Macid Mehmed Karakaş Manifatura Dairesi tarafından Kırtasiyeci Mehmed Sadık Efendi adına kesilmiş fatura.",,,,Open Access,,,,"Sultan Hamam, no: 11-13-41",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-12-11,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"28,5-20,5 cm; Handwritten; Printed",1,,,66217,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109297
123456789/109298,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00240,Mahdut Mesuliyetli Basım İstihlak Kooperatif Şirketi antetli M. Ali Erdem Matbaaevi adına kesilmiş fatura.,,,,Open Access,,,,"Ebussuut Caddesi, Basım Kooperatifi Hanı, no: 78-81",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1972-08-31,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-20,5 cm; Handwritten; Printed",1,,,66288,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109298
123456789/109299,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00277,"Avukat Şefik Barlas ve Hamdi Evrensel, Gaziantep antetli kağıt üzerine Şefik Barlas'ın Mehmet Ali Alevli'ye yazdığı, mahkemelerinin Hayri Bey'in hastalığı dolayısı ile başka güne kaldığına dair mektubu.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-10-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-20 cm; Handwritten,1,,,66325,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109299
123456789/110294,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00003,Isak ve Yako Amado. Manifatura Mağazası - I & J. Amado. Manufacture,,,,Open Access,"Chalvaroğlu Han, Numero 6-7, İzmir",,,"19 Ağustos 1341. Osmanlıca, Fransızca, İbranice antet.",Yusuf Levent bağışı. 14.05.07,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,6-27,8 cm",1,,,44735,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110294
123456789/110295,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00031,Nessim Erera. Mevad-ı elektrikiye deposu – Nissim Errera. Dépôt de matériels d'électricité,,,,Open Access,Galata Perşembe Pazar Numero 19,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-03-06,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,1-27,2 cm",1,,,44763,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110295
123456789/110296,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00116,Türk Tayare Cemiyeti’nin büyük piyangosuna dair bilet. Piyango kollektörleri Eskenazi & Ventoura mühürlü,,,,Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,1928-03-11,SALT Research,,Belge - Document,"16,5-10,6 cm",2,,,44848,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110296
123456789/110297,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00143,İzmir Esnaf ve Ahali Bankası. İzmir İstanbul Tayyare Cemiyeti piyango ? A. Şefik Bey’e verilen borcun senedi.,,,,Open Access,,,,,,,1935-03-02,SALT Research,Türkçe - Turkish,Belge - Document,"17,5-18 cm; Handwritten; Printed",2,,,65864,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/110297
123456789/110298,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00151,G. ve A. Baker Ltd. Mağazamızın 85. Yılı' antetli Bayan Sadriye Algün'e kefili olduğu Hakkı Madenci'nin borcunu ödemediğine dair ihtarname.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1940-01-23,SALT Research,Türkçe - Turkish,Belge - Document,29-20 cm; Handwritten; Printed,1,,,66199,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110298
123456789/110299,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00154,Etablissements Orosdi-Back S.A. facture à Mehmed Sadık - Ömer Efendi Orozdi Bak Müessesatı tarafından Mehmed Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,Ancienne maison Orosdi-Back & Cie fondée en 1855.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Fransızca - French,Belge - Document,"19,5-22 cm; Handwritten; Printed",1,,,66202,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110299
123456789/110300,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00183,Tahtakale'de Cems Eskenazi her nevi kağıt ve mukavva deposu tarafından Mehmet Sadık Bey adına kesilmiş fatura. [09 Kanun-i Sani 1933],,,,Open Access,,,,"Tahtakale, Telefon Şirketi karşısında, Prevuayans Han (Sabık Boton Han), no: 24-26",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-01-09,SALT Research,Türkçe - Turkish,Belge - Document,"28-20,5 cm; Handwritten; Printed",1,,,66231,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110300
123456789/110301,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00195,"Narmanlı Zade Hacı Mustafa. İstanbul, Erzurum Han. Samsun'da Narmanlı Zade Hacı Mustafa ve evladları ve şürekası efendilere Dersaadet'te mübayaa olunan eşyanın icmal-i hesabiyesidir.",,,,Open Access,,,,"İstanbul, Erzurum (Erzeroum) Han.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1905-04-10,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"27,5-20,5 cm; Handwritten; Printed",1,,,66243,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110301
123456789/110302,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00231,Kağıtçılık ve Matbaacılık Anonim Şirketi. Sabık Fratelli Haim Müessesesi antetli Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,"İstanbul, Meydancık Caddesi, no: 15/17",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1929-01-05,SALT Research,Türkçe - Turkish; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-21 cm; Handwritten; Printed,1,,,66279,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110302
123456789/110303,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00238,"Hacı Abbas Kehnemuyı Şürekası, Afitap Mağazası Sadık Efendi adına kesilmiş fatura.",,,,Open Access,"Hadji Abbas Kehnemouyi, grand dépôt de papiers à écrire et d'impression, articles de bureau et fournitures pour écoles, fabrique de registres, cahiers et papier à cigarettes.",,,İstanbul Çiçek Pazarı - Tchitchek Bazar,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-03-13,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-23,5 cm; Handwritten; Printed",1,,,66286,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110303
123456789/110304,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00258,"George & A. Baker. Ameublements complets, 370 Péra. Facture à lieutenant Ekrem Bey.",,,,Open Access,,,,500 Tekke - 76 Stamboul Rue Yeni Posta Djaddesi.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1916-10-07,SALT Research,Fransızca - French,Belge - Document,"14,8-21,7 cm; Handwritten; Printed",1,,,66195,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110304
123456789/110305,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00266,Gaziantep'te bulunan Mehmet Ali Alevli'ye gönderilen mektup.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-02-05,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-23 cm; Handwritten",2,,,66314,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110305
123456789/110306,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00269,Avukat Şefik Barlas tarafından Mehmet Ali Alevli'ye gönderilen mektup.,,,,Open Access,"Ali Alevli Oteli Su Burcu Caddesi, Gaziantep' antetli kağıda yazılmış mektuptur.",,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-09-26,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,29-23 cm; Handwritten,1,,,66317,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110306
123456789/110307,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00285,Mehmet Ali Alevli'den Société du Napht Mantacheff et ce. Mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-05-11,SALT Research,Fransızca - French,Belge - Document,"26,5-21 cm; Printed",1,,,66333,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/110307
123456789/111304,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00079,"Sulam Biraderler ve Şurekası Halefi İ.D. Sulam. İdhalat ve ihracat komisyonculuğu. Her nevi sigorta muamelatı. Bilcümle elektrikiye bayi - Fratelli Sullam Co Succr. İ.D. Sullam. Comissions, représentations. Assurances. Vente de matériel d’électricité",,,,Open Access,Dersaadet Yeni Postahane karşısında,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1922-01-17,SALT Research,Fransızca - French,Belge - Document,"19,3-25,8 cm",1,,,44811,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111304
123456789/111305,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00088,"M.S. Cohen, Constantinople. Herrn Schenker & Cie, Wien gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"18,2-11,3 cm",1,,,44820,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111305
123456789/111306,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00145,Maliye Vekaleti İzmir Emval-i Metruke Müdüriyeti’nin mülazım-ı sani Kemaleddin Bey'e gönderdiği ihbarname.,,,,Open Access,,,,,,,1920-02-17,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"11,5-19 cm; Handwritten; Printed",1,,,65866,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/111306
123456789/111307,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00193,Narmanlı Zade Hacı Mustafa mahdumları Avni ve Sıtkı. Samsun'da Narmanlızade Hacı Mustafa mahdumları Avni ve Sıdkı Beyler’e mektup.,,,,Open Access,,,,"İstanbul, Erzurum Han.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-11-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66241,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111307
